f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	23.1545	
0.0585938	30.7599	
0.117188	35.3201	
0.175781	39.1718	
0.234375	44.1598	
0.292969	50.2755	
0.351563	57.1964	
0.410157	64.5698	
0.46875	72.1028	
0.527344	79.6328	
0.585938	87.1352	
0.644532	94.7195	
0.703126	102.667	
0.76172	111.342	
0.820313	120.844	
0.878907	130.682	
0.937501	140.189	
0.996095	149.473	
1.05469	159.63	
1.11328	172.246	
1.17188	187.102	
1.23047	197.798	
1.28906	201.278	
1.34766	203.133	
1.40625	207.177	
1.46485	218.745	
