f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	16.575	
0.0585938	24.9178	
0.117188	30.0731	
0.175781	34.3383	
0.234375	39.7673	
0.292969	46.3793	
0.351563	53.81	
0.410157	61.6293	
0.46875	69.4728	
0.527344	77.1436	
0.585938	84.5727	
0.644532	91.7858	
0.703126	99.0418	
0.76172	106.802	
0.820313	115.231	
0.878907	123.72	
0.937501	131.619	
0.996095	139.31	
1.05469	147.482	
1.11328	156.341	
1.17188	165.587	
1.23047	173.52	
1.28906	178.978	
1.34766	184.736	
1.40625	192.932	
1.46485	202.126	
