f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	22.7045	
0.0585938	30.4929	
0.117188	35.1694	
0.175781	39.0669	
0.234375	44.0815	
0.292969	50.229	
0.351563	57.2036	
0.410157	64.6109	
0.46875	72.0181	
0.527344	79.1335	
0.585938	86.0252	
0.644532	93.1326	
0.703126	101.064	
0.76172	110.316	
0.820313	120.936	
0.878907	132.291	
0.937501	143.346	
0.996095	153.295	
1.05469	162.127	
1.11328	170.919	
1.17188	180.071	
1.23047	187.704	
1.28906	192.97	
1.34766	196.012	
1.40625	197.445	
1.46485	201.446	
