f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	12.5002	
0.0585938	21.5258	
0.117188	27.0913	
0.175781	31.501	
0.234375	37.0285	
0.292969	43.6718	
0.351563	50.9748	
0.410157	58.4922	
0.46875	66.0868	
0.527344	74.0106	
0.585938	82.6023	
0.644532	92.0139	
0.703126	102.28	
0.76172	113.242	
0.820313	123.571	
0.878907	130.448	
0.937501	133.84	
0.996095	137.19	
1.05469	142.724	
1.11328	151.236	
1.17188	162.708	
1.23047	175.175	
1.28906	186.99	
1.34766	201.826	
1.40625	217.762	
1.46485	208.735	
