f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	21.948	
0.0585938	29.0646	
0.117188	33.244	
0.175781	36.9243	
0.234375	41.9718	
0.292969	48.4866	
0.351563	56.1104	
0.410157	64.1502	
0.46875	71.8358	
0.527344	78.9297	
0.585938	85.81	
0.644532	92.8984	
0.703126	100.484	
0.76172	108.926	
0.820313	118.448	
0.878907	128.529	
0.937501	138.203	
0.996095	147.363	
1.05469	156.709	
1.11328	166.885	
1.17188	177.244	
1.23047	184.435	
1.28906	188.321	
1.34766	193.192	
1.40625	202.384	
1.46485	217.479	
