f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	11.4448	
0.0585938	20.1268	
0.117188	25.446	
0.175781	29.9208	
0.234375	35.8496	
0.292969	43.2899	
0.351563	51.7502	
0.410157	60.5901	
0.46875	69.5633	
0.527344	79.3352	
0.585938	91.1328	
0.644532	105.797	
0.703126	121.848	
0.76172	130.408	
0.820313	126.351	
0.878907	120.657	
0.937501	118.703	
0.996095	120.949	
1.05469	127.458	
1.11328	139.358	
1.17188	159.693	
1.23047	197.381	
1.28906	261.329	
1.34766	198.406	
1.40625	183.42	
1.46485	182.114	
