f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	11.1916	
0.0585938	20.7993	
0.117188	26.8058	
0.175781	31.3189	
0.234375	36.8015	
0.292969	43.3614	
0.351563	50.6434	
0.410157	58.2834	
0.46875	66.1274	
0.527344	74.2855	
0.585938	82.9437	
0.644532	92.2319	
0.703126	102.316	
0.76172	113.238	
0.820313	123.794	
0.878907	130.891	
0.937501	134.051	
0.996095	136.955	
1.05469	142.287	
1.11328	151.204	
1.17188	164.077	
1.23047	179.209	
1.28906	193.47	
1.34766	205.236	
1.40625	208.552	
1.46485	202.859	
