f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	17.0784	
0.0585938	25.6272	
0.117188	30.9717	
0.175781	35.2937	
0.234375	40.674	
0.292969	47.1581	
0.351563	54.4437	
0.410157	62.215	
0.46875	70.202	
0.527344	78.1705	
0.585938	85.9038	
0.644532	93.3195	
0.703126	100.665	
0.76172	108.415	
0.820313	116.724	
0.878907	125.006	
0.937501	132.64	
0.996095	140.013	
1.05469	147.976	
1.11328	156.902	
1.17188	165.794	
1.23047	172.099	
1.28906	176.121	
1.34766	181.676	
1.40625	191.537	
1.46485	207.22	
