f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	15.8351	
0.0585938	24.66	
0.117188	30.1648	
0.175781	34.5634	
0.234375	40.0361	
0.292969	46.622	
0.351563	53.9716	
0.410157	61.7099	
0.46875	69.5495	
0.527344	77.3217	
0.585938	84.914	
0.644532	92.296	
0.703126	99.7008	
0.76172	107.589	
0.820313	116.135	
0.878907	124.717	
0.937501	132.59	
0.996095	140.074	
1.05469	148.049	
1.11328	157.002	
1.17188	166.185	
1.23047	172.565	
1.28906	175.395	
1.34766	178.867	
1.40625	185.984	
1.46485	196.765	
