f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	11.6219	
0.0585938	22.0532	
0.117188	28.834	
0.175781	33.7094	
0.234375	39.3696	
0.292969	45.9924	
0.351563	53.1732	
0.410157	60.4447	
0.46875	67.5768	
0.527344	74.6737	
0.585938	82.0009	
0.644532	89.8678	
0.703126	98.6662	
0.76172	108.732	
0.820313	119.757	
0.878907	130.165	
0.937501	138.161	
0.996095	143.766	
1.05469	148.299	
1.11328	153.287	
1.17188	159.907	
1.23047	168.182	
1.28906	177.372	
1.34766	186.258	
1.40625	190.564	
1.46485	189.955	
