f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	20.001	
0.0585938	28.2151	
0.117188	32.9504	
0.175781	36.6079	
0.234375	41.2874	
0.292969	47.067	
0.351563	53.7039	
0.410157	60.9273	
0.46875	68.4515	
0.527344	75.9718	
0.585938	83.2732	
0.644532	90.446	
0.703126	97.9395	
0.76172	106.261	
0.820313	115.466	
0.878907	124.845	
0.937501	133.538	
0.996095	141.588	
1.05469	149.939	
1.11328	159.759	
1.17188	170.921	
1.23047	180.157	
1.28906	185.576	
1.34766	190.894	
1.40625	201.721	
1.46485	226.798	
