f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	13.3728	
0.0585938	21.8516	
0.117188	27.065	
0.175781	31.4057	
0.234375	37.0078	
0.292969	43.8508	
0.351563	51.4189	
0.410157	59.0981	
0.46875	66.5873	
0.527344	74.1821	
0.585938	82.3986	
0.644532	91.4597	
0.703126	101.345	
0.76172	111.948	
0.820313	122.337	
0.878907	130.073	
0.937501	134.584	
0.996095	138.755	
1.05469	144.681	
1.11328	153.02	
1.17188	163.929	
1.23047	175.75	
1.28906	185.162	
1.34766	191.571	
1.40625	194.731	
1.46485	194.631	
