f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	11.9975	
0.0585938	22.1175	
0.117188	28.5418	
0.175781	33.1874	
0.234375	38.6679	
0.292969	45.1623	
0.351563	52.3746	
0.410157	59.9723	
0.46875	67.7032	
0.527344	75.4035	
0.585938	82.9918	
0.644532	90.5869	
0.703126	98.5947	
0.76172	107.429	
0.820313	116.835	
0.878907	125.55	
0.937501	132.833	
0.996095	139.806	
1.05469	147.889	
1.11328	157.377	
1.17188	166.597	
1.23047	172.516	
1.28906	175.715	
1.34766	179.9	
1.40625	187.632	
1.46485	198.394	
