f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	15.0057	
0.0585938	23.5478	
0.117188	28.88	
0.175781	33.3981	
0.234375	39.2585	
0.292969	46.4256	
0.351563	54.2809	
0.410157	62.0347	
0.46875	69.2964	
0.527344	76.3845	
0.585938	83.7077	
0.644532	91.232	
0.703126	98.8815	
0.76172	107.006	
0.820313	115.883	
0.878907	124.935	
0.937501	133.465	
0.996095	141.698	
1.05469	149.584	
1.11328	156.715	
1.17188	163.422	
1.23047	168.996	
1.28906	173.917	
1.34766	181.55	
1.40625	192.796	
1.46485	205.809	
