# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-07-03T14:01:24
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-22.46112632
0.00732601	-16.30807045
0.01465201	-10.00645188
0.02197802	-8.63153697
0.02930403	-14.74570425
0.03663004	-14.73583406
0.04395604	-6.38598254
0.05128205	-3.21466986
0.05860806	-4.32074630
0.06593407	-4.02314473
0.07326007	0.00000000
0.08058608	-2.72552513
0.08791209	-17.78778571
0.09523810	-3.01687347
0.10256410	-3.70843611
0.10989011	-12.39509583
0.11721612	-7.89577330
0.12454213	-5.82563129
0.13186813	-8.90319040
0.13919414	-13.23687611
0.14652015	-10.97664806
0.15384616	-13.13168906
0.16117216	-18.70058598
0.16849817	-9.96924876
0.17582418	-9.59352787
0.18315018	-16.98399741
0.19047619	-9.25273235
0.19780220	-6.80703074
0.20512821	-10.77948261
0.21245421	-10.65380395
0.21978022	-6.12216931
0.22710623	-6.90379674
0.23443224	-11.48840564
0.24175824	-6.99910739
0.24908425	-5.18309526
0.25641026	-8.10682119
0.26373627	-6.98592142
0.27106227	-4.24750630
0.27838828	-4.68119783
0.28571429	-5.39424775
0.29304030	-4.26576785
0.30036630	-3.31463845
0.30769231	-3.85423511
0.31501832	-5.00245873
0.32234433	-4.01273506
0.32967033	-3.61784730
0.33699634	-4.97577622
0.34432235	-5.34136493
0.35164835	-5.23554170
0.35897436	-6.30778298
0.36630037	-6.87341244
0.37362638	-7.33503816
0.38095238	-8.47106137
0.38827839	-8.93657180
0.39560440	-9.39435425
0.40293041	-10.63062699
0.41025641	-11.57708599
0.41758242	-12.04181016
0.42490843	-12.76546072
0.43223444	-13.75983189
0.43956044	-14.63981476
0.44688645	-14.98274620
0.45421246	-15.39787799
0.46153847	-16.17604598
0.46886447	-16.43264053
0.47619048	-16.61635084
0.48351649	-16.83151627
0.49084250	-16.81988712
0.49816850	-17.41722220
0.50549451	-17.69991077
0.51282052	-17.67583058
0.52014652	-18.05404482
0.52747253	-18.27078605
0.53479854	-18.54802791
0.54212455	-18.25358074
0.54945055	-19.73511430
0.55677656	-26.02881453
0.56410257	-20.93176632
0.57142858	-17.83171773
0.57875458	-17.90609311
0.58608059	-17.57795292
0.59340660	-17.21074716
0.60073261	-17.17421218
0.60805861	-16.89201704
0.61538462	-17.41592762
0.62271063	-18.08376489
0.63003664	-17.86736921
0.63736264	-18.03985533
0.64468865	-18.68662444
0.65201466	-19.25494880
0.65934067	-20.06902629
0.66666667	-20.66007282
0.67399268	-20.91904521
0.68131869	-21.62571065
0.68864469	-22.39931421
0.69597070	-23.12802512
0.70329671	-24.11169299
0.71062272	-25.07456361
0.71794872	-26.06291138
0.72527473	-26.96810104
0.73260074	-27.29648806
0.73992675	-27.96460135
0.74725275	-31.25307927
0.75457876	-34.92705507
0.76190477	-31.58695973
0.76923078	-31.78182092
0.77655678	-33.69580988
0.78388279	-33.41499289
0.79120880	-34.44533144
0.79853481	-35.37684874
0.80586081	-35.38102490
0.81318682	-36.44464017
0.82051283	-36.75126734
0.82783884	-37.14352963
0.83516484	-37.65785125
0.84249085	-37.50444772
0.84981686	-37.79721973
0.85714286	-38.38741167
0.86446887	-39.08359435
0.87179488	-39.59241543
0.87912089	-40.78959588
0.88644689	-41.62113504
0.89377290	-40.09918611
0.90109891	-40.01215479
0.90842492	-40.98676316
0.91575092	-40.98972299
0.92307693	-40.95646525
0.93040294	-40.91214268
0.93772895	-41.40666351
0.94505495	-42.86895314
0.95238096	-43.31592579
0.95970697	-43.31673871
0.96703298	-44.04591809
0.97435898	-45.85821377
0.98168499	-49.41898485
0.98901100	-47.93404998
0.99633701	-46.63153943
1.00366301	-48.54825189
1.01098902	-47.37764197
1.01831503	-48.78314909
1.02564103	-52.96216397
1.03296704	-48.03896271
1.04029305	-48.92555507
1.04761906	-51.70313827
1.05494506	-48.46106067
1.06227107	-49.98697924
1.06959708	-55.59320969
1.07692309	-53.63077425
1.08424909	-54.97326839
1.09157510	-65.09022157
1.09890111	-59.39152688
1.10622712	-58.71337498
1.11355312	-73.26244660
1.12087913	-61.61791663
1.12820514	-59.20517374
