f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-0.799508	
0.0585938	-0.678119	
0.117188	-0.553596	
0.175781	-0.463122	
0.234375	-0.400174	
0.292969	-0.355127	
0.351563	-0.321533	
0.410157	-0.293523	
0.46875	-0.262339	
0.527344	-0.219533	
0.585938	-0.16465	
0.644532	-0.104256	
0.703126	-0.0399342	
0.76172	0.0377393	
0.820313	0.134356	
0.878907	0.227166	
0.937501	0.269453	
0.996095	0.240763	
1.05469	0.183479	
1.11328	0.141034	
1.17188	0.0598098	
1.23047	-0.0959523	
1.28906	0.30379	
1.34766	4.10345	
1.40625	13.4335	
1.46485	6.17186	
