f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.069578	
0.0585938	0.262702	
0.117188	0.457074	
0.175781	0.571007	
0.234375	0.626946	
0.292969	0.661359	
0.351563	0.694551	
0.410157	0.728797	
0.46875	0.759677	
0.527344	0.785837	
0.585938	0.808009	
0.644532	0.826537	
0.703126	0.845178	
0.76172	0.868452	
0.820313	0.885023	
0.878907	0.86279	
0.937501	0.787992	
0.996095	0.70676	
1.05469	0.705745	
1.11328	0.893348	
1.17188	1.38598	
1.23047	1.86867	
1.28906	0.770614	
1.34766	-2.22987	
1.40625	-3.53893	
1.46485	-0.706023	
