f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.366079	
0.0585938	0.616232	
0.117188	0.803371	
0.175781	0.882186	
0.234375	0.901386	
0.292969	0.907925	
0.351563	0.926471	
0.410157	0.956668	
0.46875	0.985286	
0.527344	1.0018	
0.585938	1.00407	
0.644532	0.996629	
0.703126	0.989629	
0.76172	0.992715	
0.820313	1.00013	
0.878907	0.986711	
0.937501	0.934741	
0.996095	0.860099	
1.05469	0.813504	
1.11328	0.920574	
1.17188	1.4955	
1.23047	2.86534	
1.28906	3.57629	
1.34766	-0.138843	
1.40625	-6.54716	
1.46485	-11.3814	
