f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.445121	
0.0585938	0.709878	
0.117188	0.897682	
0.175781	0.973966	
0.234375	0.989873	
0.292969	0.9906	
0.351563	1.00062	
0.410157	1.02044	
0.46875	1.03668	
0.527344	1.03746	
0.585938	1.02051	
0.644532	0.992218	
0.703126	0.963764	
0.76172	0.942128	
0.820313	0.919086	
0.878907	0.87896	
0.937501	0.828829	
0.996095	0.792899	
1.05469	0.763653	
1.11328	0.713099	
1.17188	0.718433	
1.23047	0.994036	
1.28906	1.61694	
1.34766	2.18622	
1.40625	2.76318	
1.46485	-1.41653	
