f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.375567	
0.0585938	1.26466	
0.117188	1.67106	
0.175781	1.77914	
0.234375	1.79479	
0.292969	1.79244	
0.351563	1.80462	
0.410157	1.83434	
0.46875	1.86785	
0.527344	1.89237	
0.585938	1.90479	
0.644532	1.90747	
0.703126	1.90169	
0.76172	1.88357	
0.820313	1.83975	
0.878907	1.75172	
0.937501	1.61923	
0.996095	1.47782	
1.05469	1.39126	
1.11328	1.39391	
1.17188	1.39054	
1.23047	1.20849	
1.28906	1.39933	
1.34766	4.80713	
1.40625	18.0086	
