f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-1.00017	
0.0585938	-0.40665	
0.117188	-0.0957675	
0.175781	0.0293232	
0.234375	0.0865065	
0.292969	0.11608	
0.351563	0.137793	
0.410157	0.161008	
0.46875	0.189393	
0.527344	0.223256	
0.585938	0.259656	
0.644532	0.29475	
0.703126	0.329349	
0.76172	0.369898	
0.820313	0.418715	
0.878907	0.462028	
0.937501	0.474876	
0.996095	0.447814	
1.05469	0.405892	
1.11328	0.317846	
1.17188	-0.122933	
1.23047	-1.51508	
1.28906	-3.78248	
1.34766	-5.70235	
1.40625	-4.88554	
1.46485	3.4368	
