f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-0.606819	
0.0585938	-0.642923	
0.117188	-0.540519	
0.175781	-0.446723	
0.234375	-0.390167	
0.292969	-0.34761	
0.351563	-0.303919	
0.410157	-0.257129	
0.46875	-0.208236	
0.527344	-0.155727	
0.585938	-0.100959	
0.644532	-0.0499383	
0.703126	-0.00395412	
0.76172	0.0428419	
0.820313	0.0869656	
0.878907	0.110663	
0.937501	0.129746	
0.996095	0.239606	
1.05469	0.562456	
1.11328	1.05247	
1.17188	1.1939	
1.23047	-0.226666	
1.28906	-4.38171	
1.34766	-8.1577	
1.40625	-5.73264	
1.46485	8.23061	
