f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.0552242	
0.0585938	1.11328	
0.117188	1.58485	
0.175781	1.71662	
0.234375	1.75163	
0.292969	1.76284	
0.351563	1.77992	
0.410157	1.81031	
0.46875	1.85007	
0.527344	1.89392	
0.585938	1.93781	
0.644532	1.97755	
0.703126	2.00992	
0.76172	2.02973	
0.820313	2.01559	
0.878907	1.92347	
0.937501	1.72311	
0.996095	1.46295	
1.05469	1.2959	
1.11328	1.41763	
1.17188	2.01292	
1.23047	3.40073	
1.28906	5.45616	
1.34766	3.56377	
1.40625	-5.46966	
