f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-0.159379	
0.0585938	0.305711	
0.117188	0.622014	
0.175781	0.765175	
0.234375	0.820618	
0.292969	0.848916	
0.351563	0.882333	
0.410157	0.925721	
0.46875	0.968574	
0.527344	0.998446	
0.585938	1.0074	
0.644532	0.996207	
0.703126	0.979203	
0.76172	0.97605	
0.820313	0.986336	
0.878907	0.977157	
0.937501	0.921613	
0.996095	0.857095	
1.05469	0.889095	
1.11328	1.17781	
1.17188	1.91417	
1.23047	3.1439	
1.28906	4.51589	
1.34766	6.35157	
1.40625	10.8912	
1.46485	12.7649	
