f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.840046	
0.0585938	1.3748	
0.117188	1.65109	
0.175781	1.72815	
0.234375	1.7328	
0.292969	1.72991	
0.351563	1.74578	
0.410157	1.77513	
0.46875	1.80072	
0.527344	1.8144	
0.585938	1.81954	
0.644532	1.82016	
0.703126	1.81561	
0.76172	1.79732	
0.820313	1.74224	
0.878907	1.62772	
0.937501	1.47692	
0.996095	1.34094	
1.05469	1.18476	
1.11328	0.79941	
1.17188	-0.189905	
1.23047	-2.01205	
1.28906	-3.39922	
1.34766	-2.44781	
1.40625	0.772033	
1.46485	3.2256	
