f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-0.893733	
0.0585938	0.278056	
0.117188	0.845646	
0.175781	1.02365	
0.234375	1.07079	
0.292969	1.07918	
0.351563	1.09225	
0.410157	1.12158	
0.46875	1.15802	
0.527344	1.1874	
0.585938	1.20191	
0.644532	1.20173	
0.703126	1.1932	
0.76172	1.18654	
0.820313	1.18832	
0.878907	1.1875	
0.937501	1.14242	
0.996095	0.979142	
1.05469	0.596217	
1.11328	-0.16593	
1.17188	-1.44051	
1.23047	-2.87945	
1.28906	-3.21855	
1.34766	-2.39736	
1.40625	-0.335629	
1.46485	-0.82224	
