f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.932804	
0.0585938	2.14835	
0.117188	2.70929	
0.175781	2.84841	
0.234375	2.85394	
0.292969	2.8367	
0.351563	2.84577	
0.410157	2.88491	
0.46875	2.93207	
0.527344	2.96681	
0.585938	2.98406	
0.644532	2.98815	
0.703126	2.98179	
0.76172	2.95683	
0.820313	2.88814	
0.878907	2.74673	
0.937501	2.52871	
0.996095	2.23168	
1.05469	1.77681	
1.11328	1.01667	
1.17188	-0.025988	
1.23047	-0.921226	
1.28906	-1.13472	
1.34766	-1.27923	
1.40625	-1.99535	
1.46485	-9.15085	
