f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.410389	
0.0585938	0.843631	
0.117188	1.08374	
0.175781	1.1673	
0.234375	1.18843	
0.292969	1.19797	
0.351563	1.22019	
0.410157	1.25524	
0.46875	1.29091	
0.527344	1.31761	
0.585938	1.33338	
0.644532	1.34017	
0.703126	1.34101	
0.76172	1.33592	
0.820313	1.31157	
0.878907	1.23854	
0.937501	1.09347	
0.996095	0.8777	
1.05469	0.597573	
1.11328	0.235603	
1.17188	-0.203402	
1.23047	-0.653724	
1.28906	-1.42031	
1.34766	-5.00964	
1.40625	-11.2139	
1.46485	-14.6699	
