f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-1.18734	
0.0585938	-0.832722	
0.117188	-0.572551	
0.175781	-0.44622	
0.234375	-0.396792	
0.292969	-0.37869	
0.351563	-0.365484	
0.410157	-0.349042	
0.46875	-0.330248	
0.527344	-0.310948	
0.585938	-0.292499	
0.644532	-0.275316	
0.703126	-0.256853	
0.76172	-0.238062	
0.820313	-0.241526	
0.878907	-0.314269	
0.937501	-0.47418	
0.996095	-0.638144	
1.05469	-0.640804	
1.11328	-0.351384	
1.17188	0.103124	
1.23047	0.0839135	
1.28906	-0.973844	
1.34766	-0.114125	
1.40625	5.54021	
1.46485	3.8717	
