f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.19922	
0.0585938	0.875712	
0.117188	1.24022	
0.175781	1.35953	
0.234375	1.37964	
0.292969	1.37432	
0.351563	1.37958	
0.410157	1.39803	
0.46875	1.41348	
0.527344	1.41151	
0.585938	1.38993	
0.644532	1.35581	
0.703126	1.31913	
0.76172	1.28533	
0.820313	1.24637	
0.878907	1.18418	
0.937501	1.09488	
0.996095	0.995037	
1.05469	0.884115	
1.11328	0.672647	
1.17188	0.174811	
1.23047	-0.770652	
1.28906	-2.14411	
1.34766	-4.40961	
1.40625	-8.54711	
1.46485	-13.8673	
