f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-1.22277	
0.0585938	-0.0300339	
0.117188	0.551205	
0.175781	0.734192	
0.234375	0.781491	
0.292969	0.787674	
0.351563	0.798454	
0.410157	0.827935	
0.46875	0.86816	
0.527344	0.90295	
0.585938	0.920397	
0.644532	0.918594	
0.703126	0.906191	
0.76172	0.896875	
0.820313	0.893894	
0.878907	0.874092	
0.937501	0.799853	
0.996095	0.674621	
1.05469	0.589223	
1.11328	0.623143	
1.17188	0.476041	
1.23047	-1.16669	
1.28906	-6.28471	
1.34766	-13.4288	
