f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	1.51631	
0.0585938	2.16873	
0.117188	2.36043	
0.175781	2.31	
0.234375	2.22328	
0.292969	2.17135	
0.351563	2.16555	
0.410157	2.18196	
0.46875	2.19388	
0.527344	2.19559	
0.585938	2.19615	
0.644532	2.1996	
0.703126	2.19901	
0.76172	2.17945	
0.820313	2.11764	
0.878907	1.99918	
0.937501	1.84872	
0.996095	1.67	
1.05469	1.33736	
1.11328	0.671434	
1.17188	-0.363593	
1.23047	-2.08095	
1.28906	-4.87219	
1.34766	-7.41687	
1.40625	-8.6101	
1.46485	-8.04436	
