f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-1.95654	
0.0585938	-1.24289	
0.117188	-0.856231	
0.175781	-0.699667	
0.234375	-0.633819	
0.292969	-0.604755	
0.351563	-0.582061	
0.410157	-0.549037	
0.46875	-0.500117	
0.527344	-0.439777	
0.585938	-0.378748	
0.644532	-0.325532	
0.703126	-0.277433	
0.76172	-0.219879	
0.820313	-0.140424	
0.878907	-0.049433	
0.937501	0.0272035	
0.996095	0.115184	
1.05469	0.354564	
1.11328	0.91075	
1.17188	1.64466	
1.23047	1.78364	
1.28906	-0.0594685	
1.34766	-4.0754	
1.40625	-6.54928	
1.46485	-3.34724	
