f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.69153	
0.0585938	1.10396	
0.117188	1.3081	
0.175781	1.36173	
0.234375	1.36115	
0.292969	1.353	
0.351563	1.35818	
0.410157	1.3761	
0.46875	1.39625	
0.527344	1.41091	
0.585938	1.41773	
0.644532	1.41604	
0.703126	1.40659	
0.76172	1.3911	
0.820313	1.36455	
0.878907	1.31093	
0.937501	1.21439	
0.996095	1.05611	
1.05469	0.760779	
1.11328	0.105438	
1.17188	-1.17911	
1.23047	-2.89138	
1.28906	-3.72387	
1.34766	-3.38105	
1.40625	-3.22851	
1.46485	-5.13659	
