# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-06-19T18:32:01
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-44.60663578
0.00732601	-25.23740705
0.01465201	-19.64059381
0.02197802	-19.38551993
0.02930403	-26.26333751
0.03663004	-25.02329903
0.04395604	-17.58962892
0.05128205	-14.12007000
0.05860806	-15.64269238
0.06593407	-15.90819555
0.07326007	-10.72686874
0.08058608	-12.97891509
0.08791209	-23.18040890
0.09523809	-9.79631717
0.10256410	-9.40226634
0.10989011	-15.57333678
0.11721612	-9.18012552
0.12454212	-7.02628910
0.13186813	-11.00226701
0.13919414	-13.78337455
0.14652015	-11.18029353
0.15384615	-13.74510724
0.16117216	-14.81690002
0.16849817	-10.90753602
0.17582417	-10.74836854
0.18315018	-13.70464276
0.19047619	-9.60874146
0.19780220	-7.31007937
0.20512820	-8.28463720
0.21245421	-8.19444805
0.21978022	-4.64441093
0.22710622	-2.74555908
0.23443223	-3.43415615
0.24175824	-3.06688959
0.24908425	-1.54679236
0.25641025	-2.49655500
0.26373626	-3.37869855
0.27106227	-1.47633766
0.27838828	-1.02297868
0.28571428	-1.86225008
0.29304029	-1.10687411
0.30036630	0.00000000
0.30769230	-0.72147265
0.31501831	-1.38626598
0.32234432	-0.24878798
0.32967033	-0.44127045
0.33699633	-1.73645816
0.34432234	-1.73531266
0.35164835	-1.95299323
0.35897436	-2.82596295
0.36630036	-3.08363080
0.37362637	-3.41178588
0.38095238	-3.79160625
0.38827838	-3.80193455
0.39560439	-3.97992620
0.40293040	-4.50272494
0.41025641	-4.93032332
0.41758241	-5.26097601
0.42490842	-6.02919022
0.43223443	-6.76640062
0.43956044	-7.46483732
0.44688644	-8.26048066
0.45421245	-8.29536579
0.46153846	-8.52577763
0.46886446	-8.59298649
0.47619047	-8.01622437
0.48351648	-7.58521037
0.49084249	-7.18938983
0.49816849	-7.19486474
0.50549450	-7.10843002
0.51282051	-7.04309145
0.52014652	-7.55041534
0.52747252	-7.75603892
0.53479853	-7.90461563
0.54212454	-7.92487533
0.54945054	-9.00654662
0.55677655	-12.44996289
0.56410256	-9.77331018
0.57142857	-7.29402081
0.57875457	-7.53688005
0.58608058	-7.36062785
0.59340659	-7.02801439
0.60073260	-7.48087545
0.60805860	-7.39363396
0.61538461	-7.50661764
0.62271062	-8.12788718
0.63003662	-8.13852251
0.63736263	-8.42468451
0.64468864	-9.19252648
0.65201465	-9.41189428
0.65934065	-9.84621738
0.66666666	-10.60362693
0.67399267	-11.13041718
0.68131867	-11.86359481
0.68864468	-12.46794190
0.69597069	-13.00553794
0.70329670	-13.78551616
0.71062270	-14.43324603
0.71794871	-15.10462346
0.72527472	-15.96737892
0.73260073	-16.63625294
0.73992673	-17.23703574
0.74725274	-19.47793689
0.75457875	-21.59090346
0.76190475	-19.86366570
0.76923076	-19.80606704
0.77655677	-20.39825256
0.78388278	-20.36059430
0.79120878	-20.85139310
0.79853479	-20.90459087
0.80586080	-21.12973405
0.81318681	-21.43038687
0.82051281	-21.44844381
0.82783882	-21.86122762
0.83516483	-22.21613831
0.84249083	-22.76494829
0.84981684	-23.34221999
0.85714285	-23.71867309
0.86446886	-24.35440681
0.87179486	-24.50155489
0.87912087	-24.66947737
0.88644688	-25.10545899
0.89377289	-25.14810935
0.90109889	-25.48515726
0.90842490	-25.79549743
0.91575091	-25.93320570
0.92307691	-26.58211539
0.93040292	-26.89224602
0.93772893	-27.10284709
0.94505494	-27.81811885
0.95238094	-28.19122368
0.95970695	-28.96190952
0.96703296	-30.04662893
0.97435897	-30.44750625
0.98168497	-32.19318842
0.98901098	-34.30569489
0.99633699	-33.68243088
1.00366299	-33.94283096
1.01098900	-34.57419069
1.01831501	-34.94616281
1.02564102	-35.51112576
1.03296702	-35.75663595
1.04029303	-36.49826791
1.04761904	-37.03156876
1.05494504	-37.67728804
1.06227105	-38.32751400
1.06959706	-38.66460349
1.07692307	-40.01332466
1.08424907	-41.05692715
1.09157508	-44.74714319
1.09890109	-63.95368233
1.10622710	-47.08100639
1.11355310	-47.73265254
1.12087911	-46.45188190
1.12820512	-44.63248365
1.13553112	-45.66524338
1.14285713	-45.71219836
1.15018314	-47.63710711
1.15750915	-53.15777840
1.16483515	-69.01827555
1.17216116	-52.08083614
1.17948717	-47.99542529
1.18681318	-48.42615749
1.19413918	-48.09271003
1.20146519	-49.19241295
1.20879120	-55.30075455
1.21611720	-50.76433510
1.22344321	-50.54032942
1.23076922	-54.66740244
1.23809523	-51.67642529
1.24542123	-51.52280935
1.25274724	-52.64545365
1.26007325	-52.72663378
1.26739926	-53.17824371
1.27472526	-52.98366911
1.28205127	-53.15067406
1.28937728	-53.51817377
1.29670328	-54.34445285
1.30402929	-54.88741235
1.31135530	-54.49025081
1.31868131	-55.62234526
1.32600731	-56.08313325
1.33333332	-56.13164689
1.34065933	-57.54287483
1.34798534	-58.26230192
1.35531134	-59.84349216
1.36263735	-62.04686045
1.36996336	-63.60826884
1.37728936	-63.97636902
1.38461537	-63.08877315
1.39194138	-65.86430313
1.39926739	-66.40479778
1.40659339	-65.82622429
1.41391940	-80.64057150
1.42124541	-68.16668696
1.42857141	-66.58786891
1.43589742	-68.76609151
1.44322343	-67.73387706
1.45054944	-70.71409022
1.45787544	-69.23349041
1.46520145	-65.39826762
1.47252746	-65.48007083
1.47985347	-68.27746121
1.48717947	-71.27721658
1.49450548	-68.96304382
1.50183149	-69.84233162
1.50915749	-72.09570006
1.51648350	-69.63515172
1.52380951	-70.19114124
1.53113552	-71.20744377
1.53846152	-70.47089055
1.54578753	-72.64330369
1.55311354	-76.95123184
1.56043955	-74.11114579
1.56776555	-74.31975047
1.57509156	-78.14697363
1.58241757	-71.68621482
1.58974357	-75.32736808
1.59706958	-73.68009013
1.60439559	-75.44231849
1.61172160	-79.44366743
1.61904760	-73.93100114
1.62637361	-80.90760910
1.63369962	-80.42721658
1.64102563	-78.01331621
1.64835163	-72.17736144
1.65567764	-88.25142619
1.66300365	-72.78440580
1.67032965	-73.18303902
1.67765566	-83.48997013
1.68498167	-79.29626889
1.69230768	-81.64140828
1.69963368	-81.99603607
1.70695969	-79.41538071
1.71428570	-74.63208188
1.72161171	-74.56228542
1.72893771	-82.26351170
1.73626372	-78.51367055
1.74358973	-89.15527028
1.75091573	-76.37177841
1.75824174	-78.01582055
1.76556775	-80.83823103
1.77289376	-81.90696759
1.78021976	-81.00956264
1.78754577	-75.78962677
1.79487178	-91.67594305
1.80219779	-72.83542896
1.80952379	-71.10221210
1.81684980	-75.57932179
1.82417581	-80.54740202
1.83150181	-82.57250503
1.83882782	-79.33265864
1.84615383	-88.24064507
1.85347984	-79.24811721
1.86080584	-77.86832192
1.86813185	-83.73742522
1.87545786	-91.99276058
1.88278386	-87.88966242
1.89010987	-86.65730544
1.89743588	-83.10483528
1.90476189	-77.26337171
1.91208789	-83.56994867
1.91941390	-91.23817069
1.92673991	-85.42580155
1.93406592	-74.33632438
1.94139192	-72.59445364
1.94871793	-76.78232945
1.95604394	-81.52056108
1.96336994	-81.10515830
1.97069595	-82.76141852
1.97802196	-82.08261759
1.98534797	-76.85337819
1.99267397	-74.53352340
1.99999998	-77.57357753
2.00732599	-92.55383165
2.01465200	-76.76682828
2.02197800	-77.17314829
2.02930401	-82.69918906
2.03663002	-84.95472415
2.04395602	-86.32613353
2.05128203	-83.21161279
2.05860804	-83.15849526
2.06593405	-98.22840283
2.07326005	-87.73488155
2.08058606	-85.68599006
2.08791207	-76.30204812
2.09523808	-79.01977889
2.10256408	-82.69688724
2.10989009	-79.04508473
2.11721610	-89.92208827
2.12454210	-87.95270743
2.13186811	-77.91095296
2.13919412	-73.03762682
2.14652013	-77.24486213
2.15384613	-86.15395659
2.16117214	-89.36764500
2.16849815	-82.78966909
2.17582416	-83.88340620
2.18315016	-85.14821650
2.19047617	-81.01370388
2.19780218	-100.40249849
2.20512818	-81.81016024
2.21245419	-86.19586605
2.21978020	-87.59872996
2.22710621	-79.53819904
2.23443221	-74.05690162
2.24175822	-74.75482613
2.24908423	-81.02046995
2.25641023	-82.94114147
2.26373624	-96.14723383
2.27106225	-84.69881965
2.27838826	-85.23187643
2.28571426	-84.15683981
2.29304027	-79.22219707
2.30036628	-75.34320511
2.30769229	-78.34161865
2.31501829	-77.26647112
2.32234430	-74.23289017
2.32967031	-84.00840921
2.33699631	-75.38378669
2.34432232	-72.90485390
2.35164833	-76.16702189
2.35897434	-85.64599113
2.36630034	-85.12749270
2.37362635	-75.41165707
2.38095236	-74.22788237
2.38827837	-75.06175443
2.39560437	-79.32695436
2.40293038	-86.91525656
2.41025639	-85.15782108
2.41758239	-76.31302602
2.42490840	-73.64501281
2.43223441	-78.48255226
2.43956042	-73.44647419
2.44688642	-75.94902430
2.45421243	-76.79724910
2.46153844	-77.26364422
2.46886445	-74.82166356
2.47619045	-75.54680915
2.48351646	-78.87502336
2.49084247	-78.10686282
2.49816847	-78.01556812
2.50549448	-75.27867250
2.51282049	-74.26832038
2.52014650	-75.23347907
2.52747250	-82.66145537
2.53479851	-111.65510904
2.54212452	-85.86159547
2.54945053	-80.83223835
2.55677653	-91.34387329
2.56410254	-85.03804000
2.57142855	-84.26744576
2.57875455	-88.41385123
2.58608056	-84.27021630
2.59340657	-77.32692883
2.60073258	-79.16197309
2.60805858	-87.51534599
2.61538459	-85.03815480
2.62271060	-80.22283798
2.63003661	-79.17567547
2.63736261	-84.30909917
2.64468862	-82.88053166
2.65201463	-75.77111568
2.65934063	-72.13312823
2.66666664	-73.15882153
2.67399265	-76.04502538
2.68131866	-83.24073070
2.68864466	-80.24394678
2.69597067	-77.45032247
2.70329668	-81.25945771
2.71062268	-81.45981067
2.71794869	-101.09891756
2.72527470	-80.90131245
2.73260071	-83.31746657
2.73992671	-82.43345629
2.74725272	-77.47812631
2.75457873	-81.29164857
2.76190474	-83.74097241
2.76923074	-83.88621095
2.77655675	-100.57288511
2.78388276	-77.52236893
2.79120876	-73.36560217
2.79853477	-79.94673137
2.80586078	-84.71010424
2.81318679	-80.77459425
