f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	128.919	
0.0585938	127.495	
0.117188	134.464	
0.175781	146.168	
0.234375	160.992	
0.292969	177.852	
0.351563	193.003	
0.410157	200.929	
0.46875	204.422	
0.527344	209.894	
0.585938	220.686	
0.644532	237.54	
0.703126	256.608	
0.76172	276.344	
0.820313	316.963	
0.878907	284.239	
0.937501	259.974	
0.996095	252.705	
1.05469	252.246	
1.11328	253.759	
1.17188	255.035	
1.23047	252.518	
1.28906	243.413	
1.34766	232.469	
1.40625	226.029	
1.46485	230.83	
