f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	166.46	
0.0585938	93.1945	
0.117188	92.4041	
0.175781	99.5427	
0.234375	110.786	
0.292969	125.54	
0.351563	142.008	
0.410157	152.954	
0.46875	152.449	
0.527344	148.454	
0.585938	146.653	
0.644532	147.472	
0.703126	149.95	
0.76172	153.371	
0.820313	157.765	
0.878907	163.401	
0.937501	170.263	
0.996095	178.245	
1.05469	186.648	
1.11328	193.302	
1.17188	196.986	
1.23047	199.783	
1.28906	204.404	
1.34766	209.773	
1.40625	212.996	
1.46485	216.819	
