f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	126.843	
0.0585938	132.617	
0.117188	140.681	
0.175781	151.027	
0.234375	164.266	
0.292969	180.19	
0.351563	196.494	
0.410157	209.233	
0.46875	218.76	
0.527344	228.437	
0.585938	238.288	
0.644532	247.472	
0.703126	258.729	
0.76172	277.178	
0.820313	312.763	
0.878907	326.796	
0.937501	301.489	
0.996095	297.36	
1.05469	297.047	
1.11328	287.68	
1.17188	273.766	
1.23047	263.798	
1.28906	259.045	
1.34766	263.575	
1.40625	311.582	
1.46485	255.272	
