f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	278.244	
0.0585938	149.797	
0.117188	155.274	
0.175781	169.631	
0.234375	186.921	
0.292969	205.799	
0.351563	224.723	
0.410157	241.283	
0.46875	255.111	
0.527344	268.794	
0.585938	286.264	
0.644532	308.562	
0.703126	312.066	
0.76172	306.702	
0.820313	327.003	
0.878907	310.464	
0.937501	271.671	
0.996095	254.018	
1.05469	246.811	
1.11328	247.965	
1.17188	257.927	
1.23047	271.809	
1.28906	269.374	
1.34766	252.796	
1.40625	234.969	
1.46485	218.646	
