f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	134.958	
0.0585938	117.693	
0.117188	119.309	
0.175781	127.626	
0.234375	140.164	
0.292969	156.134	
0.351563	173.09	
0.410157	185.341	
0.46875	190.22	
0.527344	192.286	
0.585938	195.077	
0.644532	199.821	
0.703126	207.578	
0.76172	219.591	
0.820313	235.649	
0.878907	248.911	
0.937501	254.977	
0.996095	261.989	
1.05469	265.932	
1.11328	259.284	
1.17188	252.8	
1.23047	254.65	
1.28906	268.732	
1.34766	303.713	
1.40625	308.237	
1.46485	274.849	
