f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	153.377	
0.0585938	140.453	
0.117188	144.067	
0.175781	153.611	
0.234375	166.546	
0.292969	182.168	
0.351563	198.741	
0.410157	213.64	
0.46875	225.917	
0.527344	237.591	
0.585938	252.14	
0.644532	270.405	
0.703126	277.607	
0.76172	268.274	
0.820313	261.128	
0.878907	258.12	
0.937501	258.309	
0.996095	262.37	
1.05469	269.988	
1.11328	281.574	
1.17188	304.802	
1.23047	353.685	
1.28906	295.362	
1.34766	276.937	
1.40625	279.296	
1.46485	236.5	
