f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	146.939	
0.0585938	144.291	
0.117188	154.135	
0.175781	169.704	
0.234375	187.717	
0.292969	206.812	
0.351563	225.117	
0.410157	240.745	
0.46875	252.052	
0.527344	263.071	
0.585938	286.069	
0.644532	322.718	
0.703126	301.275	
0.76172	293.328	
0.820313	294.366	
0.878907	292.924	
0.937501	286.872	
0.996095	281.525	
1.05469	280.892	
1.11328	282.959	
1.17188	279.249	
1.23047	267.122	
1.28906	254.395	
1.34766	247.71	
1.40625	253.856	
1.46485	257.782	
