f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	87.6132	
0.0585938	115.5	
0.117188	158.375	
0.175781	206.104	
0.234375	255.826	
0.292969	297.619	
0.351563	331.093	
0.410157	353.054	
0.46875	354.842	
0.527344	360.641	
0.585938	359.477	
0.644532	346.772	
0.703126	324.656	
0.76172	305.183	
0.820313	290.921	
0.878907	284.047	
0.937501	289.596	
0.996095	320.095	
1.05469	319.179	
1.11328	285.736	
1.17188	271.406	
1.23047	261.538	
1.28906	253.396	
1.34766	241.035	
1.40625	223.243	
1.46485	209.369	
