f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	114.846	
0.0585938	135.615	
0.117188	152.929	
0.175781	156.904	
0.234375	158.478	
0.292969	163.535	
0.351563	173.374	
0.410157	186.957	
0.46875	200.378	
0.527344	207.106	
0.585938	205.272	
0.644532	201.002	
0.703126	199.23	
0.76172	201.802	
0.820313	209.361	
0.878907	221.963	
0.937501	238.103	
0.996095	251.069	
1.05469	257.668	
1.11328	261.663	
1.17188	252.081	
1.23047	236.19	
1.28906	228.958	
1.34766	228.129	
1.40625	219.318	
1.46485	201.625	
