f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	129.358	
0.0585938	116.513	
0.117188	117.974	
0.175781	125.652	
0.234375	137.612	
0.292969	153.257	
0.351563	170.265	
0.410157	182.013	
0.46875	185.393	
0.527344	186.434	
0.585938	188.39	
0.644532	191.532	
0.703126	196.423	
0.76172	204.11	
0.820313	215.31	
0.878907	229.193	
0.937501	242.731	
0.996095	255.048	
1.05469	269.911	
1.11328	291.925	
1.17188	325.996	
1.23047	302.156	
1.28906	267.82	
1.34766	253.983	
1.40625	262.806	
1.46485	310.794	
