f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	169.264	
0.0585938	102.633	
0.117188	101.174	
0.175781	107.769	
0.234375	118.531	
0.292969	132.263	
0.351563	146.637	
0.410157	156.997	
0.46875	160.097	
0.527344	159.31	
0.585938	158.921	
0.644532	160.218	
0.703126	163.138	
0.76172	167.626	
0.820313	173.931	
0.878907	182.511	
0.937501	193.526	
0.996095	205.568	
1.05469	215.371	
1.11328	222.739	
1.17188	230.847	
1.23047	239.57	
1.28906	242.135	
1.34766	232.499	
1.40625	221.134	
1.46485	213.385	
