f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	154.96	
0.0585938	100.265	
0.117188	98.6917	
0.175781	104.891	
0.234375	115.172	
0.292969	128.571	
0.351563	143.196	
0.410157	154.644	
0.46875	158.664	
0.527344	158.002	
0.585938	157.547	
0.644532	158.762	
0.703126	161.204	
0.76172	164.503	
0.820313	169.035	
0.878907	175.527	
0.937501	184.171	
0.996095	193.918	
1.05469	202.977	
1.11328	211.311	
1.17188	220.54	
1.23047	230.629	
1.28906	238.292	
1.34766	240.691	
1.40625	252.22	
1.46485	263.198	
