f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	135.155	
0.0585938	131.894	
0.117188	137.299	
0.175781	147.483	
0.234375	160.961	
0.292969	176.694	
0.351563	192.139	
0.410157	204.421	
0.46875	213.632	
0.527344	222.249	
0.585938	231.977	
0.644532	241.772	
0.703126	249.276	
0.76172	255.115	
0.820313	260.707	
0.878907	258.343	
0.937501	249.211	
0.996095	245.388	
1.05469	248.438	
1.11328	255.373	
1.17188	263.502	
1.23047	274.571	
1.28906	294.692	
1.34766	337.469	
1.40625	297.613	
1.46485	257.64	
