f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	191.759	
0.0585938	121.727	
0.117188	122.536	
0.175781	131.732	
0.234375	145.01	
0.292969	160.818	
0.351563	176.085	
0.410157	186.519	
0.46875	191.662	
0.527344	195.147	
0.585938	199.526	
0.644532	205.734	
0.703126	214.809	
0.76172	227.603	
0.820313	243.104	
0.878907	259.949	
0.937501	287.28	
0.996095	321.399	
1.05469	269.939	
1.11328	250.335	
1.17188	244.196	
1.23047	251.922	
1.28906	286.282	
1.34766	284.826	
1.40625	257.87	
1.46485	266.904	
