f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	151.378	
0.0585938	133.419	
0.117188	139.299	
0.175781	152.629	
0.234375	169.384	
0.292969	187.514	
0.351563	203.006	
0.410157	212.617	
0.46875	219.142	
0.527344	227.477	
0.585938	240.657	
0.644532	259.088	
0.703126	281.693	
0.76172	302.681	
0.820313	294.742	
0.878907	278.921	
0.937501	270.254	
0.996095	267.773	
1.05469	269.873	
1.11328	276.067	
1.17188	290.833	
1.23047	295.66	
1.28906	267.32	
1.34766	254.114	
1.40625	249.756	
1.46485	242.342	
