f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	136.345	
0.0585938	149.561	
0.117188	159.356	
0.175781	162.523	
0.234375	164.191	
0.292969	168.863	
0.351563	178.236	
0.410157	191.452	
0.46875	204.453	
0.527344	210.6	
0.585938	208.528	
0.644532	204.407	
0.703126	203.004	
0.76172	205.991	
0.820313	213.257	
0.878907	223.434	
0.937501	235.122	
0.996095	245.897	
1.05469	254.776	
1.11328	264.85	
1.17188	260.193	
1.23047	244.996	
1.28906	237.137	
1.34766	228.786	
1.40625	212.416	
1.46485	196.917	
