f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	156.296	
0.0585938	111.108	
0.117188	112.499	
0.175781	121.919	
0.234375	135.525	
0.292969	152.465	
0.351563	169.038	
0.410157	175.998	
0.46875	174.816	
0.527344	174.132	
0.585938	176.339	
0.644532	181.358	
0.703126	188.865	
0.76172	198.886	
0.820313	211.847	
0.878907	227.447	
0.937501	244.552	
0.996095	266.545	
1.05469	296.978	
1.11328	270.833	
1.17188	249.384	
1.23047	237.285	
1.28906	227.123	
1.34766	217.712	
1.40625	214.177	
1.46485	223.459	
