f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	255.884	
0.0585938	143.889	
0.117188	123.062	
0.175781	117.119	
0.234375	118.788	
0.292969	126.779	
0.351563	141.657	
0.410157	164.882	
0.46875	197.676	
0.527344	230.046	
0.585938	227.986	
0.644532	216.606	
0.703126	207.312	
0.76172	198.974	
0.820313	196.115	
0.878907	203.108	
0.937501	221.269	
0.996095	245.684	
1.05469	248.525	
1.11328	234.425	
1.17188	231.351	
1.23047	253.443	
1.28906	251.726	
1.34766	219.306	
1.40625	210.968	
1.46485	210.016	
