f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	170.279	
0.0585938	83.1711	
0.117188	80.5172	
0.175781	85.0991	
0.234375	92.9834	
0.292969	103.255	
0.351563	114.613	
0.410157	124.469	
0.46875	129.569	
0.527344	129.505	
0.585938	127.405	
0.644532	125.855	
0.703126	125.636	
0.76172	126.568	
0.820313	128.101	
0.878907	129.601	
0.937501	130.7	
0.996095	131.695	
1.05469	133.438	
1.11328	136.647	
1.17188	141.224	
1.23047	146.145	
1.28906	150.36	
1.34766	153.48	
1.40625	155.661	
1.46485	158.091	
