f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	142.439	
0.0585938	116.99	
0.117188	117.758	
0.175781	125.965	
0.234375	138.423	
0.292969	153.616	
0.351563	168.162	
0.410157	177.17	
0.46875	180.357	
0.527344	181.977	
0.585938	184.432	
0.644532	188.081	
0.703126	193.498	
0.76172	201.626	
0.820313	212.428	
0.878907	223.502	
0.937501	233.692	
0.996095	249.851	
1.05469	288.689	
1.11328	296.693	
1.17188	263.162	
1.23047	255.494	
1.28906	254.621	
1.34766	236.805	
1.40625	216.959	
1.46485	205.878	
