f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	141.658	
0.0585938	143.797	
0.117188	154.931	
0.175781	170.098	
0.234375	186.406	
0.292969	203.726	
0.351563	222.157	
0.410157	240.368	
0.46875	257.188	
0.527344	273.115	
0.585938	292.399	
0.644532	314.984	
0.703126	310.845	
0.76172	301.604	
0.820313	298.912	
0.878907	292.125	
0.937501	282.353	
0.996095	277.791	
1.05469	280.777	
1.11328	296.555	
1.17188	342.135	
1.23047	308.772	
1.28906	282.525	
1.34766	258.122	
1.40625	238.806	
1.46485	228.739	
