f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	148.503	
0.0585938	169.453	
0.117188	194.276	
0.175781	205.807	
0.234375	205.313	
0.292969	206.88	
0.351563	212.939	
0.410157	220.415	
0.46875	224.722	
0.527344	224.028	
0.585938	221.812	
0.644532	221.879	
0.703126	225.225	
0.76172	229.259	
0.820313	229.412	
0.878907	227.766	
0.937501	230.007	
0.996095	237.693	
1.05469	245.445	
1.11328	247.359	
1.17188	247.517	
1.23047	244.946	
1.28906	243.674	
1.34766	241.157	
1.40625	239.169	
1.46485	229.504	
