f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	123.126	
0.0585938	130.098	
0.117188	138.733	
0.175781	149.359	
0.234375	162.773	
0.292969	178.544	
0.351563	193.617	
0.410157	203.144	
0.46875	209.033	
0.527344	216.637	
0.585938	227.569	
0.644532	240.999	
0.703126	253.177	
0.76172	256.192	
0.820313	252.771	
0.878907	252.093	
0.937501	256.219	
0.996095	262.761	
1.05469	268.17	
1.11328	270.614	
1.17188	273.298	
1.23047	279.176	
1.28906	273.129	
1.34766	255.059	
1.40625	239.355	
1.46485	233.988	
