# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-01-06T13:47:25
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-46.63518886
0.00732601	-21.71218331
0.01465201	-17.81711586
0.02197802	-19.92120526
0.02930403	-28.32181066
0.03663004	-25.11362405
0.04395604	-17.75820398
0.05128205	-13.17218628
0.05860806	-14.67699856
0.06593407	-14.16475055
0.07326007	-9.38244872
0.08058608	-12.56150408
0.08791209	-17.21337956
0.09523810	-6.14393100
0.10256410	-5.59728896
0.10989011	-12.15855490
0.11721612	-6.96630442
0.12454213	-4.33675492
0.13186813	-8.59920286
0.13919414	-7.39789981
0.14652015	-3.17837106
0.15384616	-4.17349249
0.16117216	-4.82658488
0.16849817	-2.01435572
0.17582418	-2.61335298
0.18315018	-5.92941038
0.19047619	-2.68711843
0.19780220	-0.45117798
0.20512821	-1.30726887
0.21245421	-2.08191816
0.21978022	-0.79156087
0.22710623	-0.90196012
0.23443224	-2.27655860
0.24175824	-1.38359998
0.24908425	0.00000000
0.25641026	-0.09933318
0.26373627	-0.60709681
0.27106227	-0.50688571
0.27838828	-0.90865618
0.28571429	-2.02741984
0.29304030	-1.65362718
0.30036630	-0.48870173
0.30769231	-0.51168351
0.31501832	-0.97939678
0.32234433	-0.80058058
0.32967033	-1.14936678
0.33699634	-2.32885766
0.34432235	-2.38648454
0.35164835	-1.62223785
0.35897436	-1.45537165
0.36630037	-1.54856480
0.37362638	-1.83384909
0.38095238	-2.39724308
0.38827839	-2.67936258
0.39560440	-2.88206336
0.40293041	-3.05861262
0.41025641	-2.80215297
0.41758242	-2.78148585
0.42490843	-3.19726834
0.43223444	-3.62877262
0.43956044	-4.14066623
0.44688645	-4.39636666
0.45421246	-4.25944600
0.46153847	-4.34521591
0.46886447	-4.60518308
0.47619048	-4.80506237
0.48351649	-5.06593919
0.49084250	-5.53829251
0.49816850	-6.00157199
0.50549451	-5.93576467
0.51282052	-5.91089696
0.52014652	-6.40008707
0.52747253	-6.87677827
0.53479854	-7.19714735
0.54212455	-7.54080312
0.54945055	-8.52246526
0.55677656	-10.18175303
0.56410257	-9.60066141
0.57142858	-8.57098926
0.57875458	-9.24252286
0.58608059	-9.73847275
0.59340660	-9.63851258
0.60073261	-10.23741319
0.60805861	-10.42852108
0.61538462	-10.57373740
0.62271063	-11.35367527
0.63003664	-11.59743277
0.63736264	-11.89549720
0.64468865	-12.69268889
0.65201466	-13.02997010
0.65934067	-13.45723475
0.66666667	-14.13369471
0.67399268	-14.57752402
0.68131869	-15.23432163
0.68864469	-15.85428024
0.69597070	-16.38944201
0.70329671	-17.21758686
0.71062272	-17.69787096
0.71794872	-18.11578474
0.72527473	-18.93798969
0.73260074	-19.38405805
0.73992675	-19.98364924
0.74725275	-21.53909124
0.75457876	-22.56046939
0.76190477	-22.28172895
0.76923078	-22.44102945
0.77655678	-23.17610013
0.78388279	-23.80991071
0.79120880	-24.38429917
0.79853481	-25.07137164
0.80586081	-25.79146564
0.81318682	-26.45924607
0.82051283	-27.04982030
0.82783883	-27.64378617
0.83516484	-28.23795320
0.84249085	-28.89179047
0.84981686	-29.51602790
0.85714286	-30.05550702
0.86446887	-30.80623208
0.87179488	-31.51138232
0.87912089	-32.13496361
0.88644689	-33.03050379
0.89377290	-33.69551321
0.90109891	-34.14311581
0.90842492	-34.79156970
0.91575092	-35.63325506
0.92307693	-36.55062833
0.93040294	-36.98448581
0.93772895	-37.64912868
0.94505495	-38.99812344
0.95238096	-39.78295839
0.95970697	-40.43349552
0.96703298	-41.44443865
0.97435898	-42.13182682
0.98168499	-43.22443404
0.98901100	-44.51302108
0.99633700	-44.96598727
1.00366301	-45.27115516
1.01098902	-45.67481687
1.01831503	-46.21711773
1.02564103	-47.34671664
1.03296704	-48.74296876
1.04029305	-49.24475901
1.04761906	-50.10245429
1.05494506	-51.94363486
1.06227107	-51.90294897
1.06959708	-52.53086296
1.07692309	-55.72417877
1.08424909	-55.19562625
1.09157510	-55.48392129
1.09890111	-62.05887050
1.10622712	-57.75801295
1.11355312	-57.05316509
1.12087913	-62.24823185
1.12820514	-58.05847050
1.13553115	-58.52478565
1.14285715	-65.22426439
1.15018316	-64.34338127
1.15750917	-64.21309722
1.16483517	-73.99509241
1.17216118	-63.82264182
1.17948719	-61.49088634
1.18681320	-64.48172826
1.19413920	-65.09657633
1.20146521	-69.34841667
1.20879122	-77.73565110
1.21611723	-69.77797176
1.22344323	-66.67831238
1.23076924	-68.74945395
1.23809525	-69.19238379
1.24542126	-66.81883229
1.25274726	-73.07361218
1.26007327	-72.74975341
1.26739928	-78.10329663
1.27472529	-88.33377960
1.28205129	-78.83533170
1.28937730	-75.54401705
1.29670331	-71.95695434
1.30402932	-69.54087264
1.31135532	-83.13329083
1.31868133	-73.08279405
1.32600734	-73.32266167
1.33333334	-81.55008840
1.34065935	-79.49944104
1.34798536	-79.80461699
1.35531137	-75.75944661
1.36263737	-69.30382898
1.36996338	-70.84317349
1.37728939	-76.52532996
1.38461540	-78.44731761
1.39194140	-71.06856957
1.39926741	-71.05840317
1.40659342	-74.69593659
1.41391943	-73.81638300
1.42124543	-75.12966344
1.42857144	-77.13125497
1.43589745	-76.80084132
1.44322346	-78.79254195
1.45054946	-85.21856395
1.45787547	-88.60965396
1.46520148	-73.96325785
1.47252749	-73.29234204
1.47985349	-92.75376520
1.48717950	-75.33891184
1.49450551	-76.46285417
1.50183151	-82.17749788
1.50915752	-78.80664274
1.51648353	-78.34075103
1.52380954	-83.39483755
1.53113554	-74.42061033
1.53846155	-73.22991790
1.54578756	-74.50053339
1.55311357	-75.48436474
1.56043957	-82.95244781
1.56776558	-80.28255710
1.57509159	-75.82278484
1.58241760	-82.79367426
1.58974360	-81.60774387
1.59706961	-75.82622945
1.60439562	-78.47027033
1.61172163	-95.85109536
1.61904763	-80.12941145
1.62637364	-78.11728875
1.63369965	-79.05329103
1.64102566	-77.68699682
1.64835166	-79.16256062
1.65567767	-78.00287857
1.66300368	-76.59121844
1.67032968	-77.81433980
1.67765569	-74.91513142
1.68498170	-74.22228313
1.69230771	-77.94387367
1.69963371	-85.32058184
1.70695972	-82.89095865
1.71428573	-83.06591144
1.72161174	-76.80272371
1.72893774	-76.40114273
1.73626375	-79.58317647
1.74358976	-79.12672738
1.75091577	-73.72713000
1.75824177	-75.38317852
1.76556778	-89.90929604
1.77289379	-76.98407868
1.78021980	-83.42306778
1.78754580	-85.57022638
1.79487181	-85.71521843
1.80219782	-82.79210600
1.80952383	-77.68410129
1.81684983	-74.22629782
1.82417584	-82.94015715
1.83150185	-82.29278198
1.83882785	-77.35603860
1.84615386	-80.51252328
1.85347987	-83.33215470
1.86080588	-75.95969358
1.86813188	-78.35926464
1.87545789	-83.24742251
1.88278390	-83.19225369
1.89010991	-79.42421101
1.89743591	-76.92785077
1.90476192	-80.15389719
1.91208793	-79.44779962
1.91941394	-74.84660137
1.92673994	-79.47323920
1.93406595	-87.74291529
1.94139196	-80.25730117
1.94871797	-76.36798671
1.95604397	-72.79979604
1.96336998	-73.76477646
1.97069599	-82.96880268
1.97802200	-84.73487626
1.98534800	-92.86502650
1.99267401	-79.01529537
2.00000002	-77.50946329
2.00732602	-92.73564204
2.01465203	-81.62272112
2.02197804	-93.09173887
2.02930405	-78.06241763
2.03663005	-74.27176313
2.04395606	-78.91573546
2.05128207	-82.21720322
2.05860808	-79.15397904
2.06593408	-82.89635328
