# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-01-10T21:09:24
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-16.29584565
0.00732601	-22.54618925
0.01465201	-14.12416787
0.02197802	-11.22472503
0.02930403	-17.37552566
0.03663004	-19.18139174
0.04395604	-14.42522596
0.05128205	-15.59659266
0.05860806	-16.42522818
0.06593407	-14.92883870
0.07326007	-12.29309604
0.08058608	-8.77139256
0.08791209	-6.57916077
0.09523810	-5.63783779
0.10256410	-4.33606659
0.10989011	-3.73576687
0.11721612	-3.48999938
0.12454213	-2.89684535
0.13186813	-2.57004909
0.13919414	-2.11509259
0.14652015	-1.79510756
0.15384616	-1.31260754
0.16117216	-0.76372176
0.16849817	-0.82530032
0.17582418	-0.45579683
0.18315018	-0.35022294
0.19047619	-0.82925469
0.19780220	-0.33828800
0.20512821	-0.12176498
0.21245421	-0.48638801
0.21978022	-0.20592095
0.22710623	0.00000000
0.23443224	-0.10381550
0.24175824	-0.16580113
0.24908425	-0.19608689
0.25641026	-0.30116185
0.26373627	-0.54765974
0.27106227	-0.54593876
0.27838828	-0.68298620
0.28571429	-1.07061150
0.29304030	-1.18977233
0.30036630	-1.51751272
0.30769231	-1.86749483
0.31501832	-1.96954840
0.32234432	-2.35449836
0.32967033	-2.69219669
0.33699634	-2.91811358
0.34432235	-3.21968589
0.35164835	-3.48996023
0.35897436	-3.87096156
0.36630037	-3.93874593
0.37362638	-3.92645073
0.38095238	-4.27497725
0.38827839	-4.36232033
0.39560440	-4.48008597
0.40293041	-4.88484012
0.41025641	-5.12817321
0.41758242	-5.53652175
0.42490843	-5.95482235
0.43223444	-6.23453202
0.43956044	-6.73958099
0.44688645	-7.04716134
0.45421246	-7.29172270
0.46153847	-7.64701487
0.46886447	-7.77599805
0.47619048	-8.19876681
0.48351649	-8.55363256
0.49084249	-8.50624743
0.49816850	-9.02047684
0.50549451	-9.51753645
0.51282052	-9.42173455
0.52014652	-9.70489551
0.52747253	-10.30678804
0.53479854	-10.84926069
0.54212455	-11.29726956
0.54945055	-11.76246270
0.55677656	-12.51036770
0.56410257	-12.84345385
0.57142858	-12.69605232
0.57875458	-12.90283242
0.58608059	-13.16329902
0.59340660	-13.49459452
