f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	33.5637	
0.109863	34.9521	
0.117188	36.4209	
0.124512	37.9925	
0.131836	39.6617	
0.13916	41.3789	
0.146485	43.0541	
0.153809	44.575	
0.161133	45.8335	
0.168457	46.7552	
0.175781	47.3189	
0.183106	47.5603	
0.19043	47.5587	
0.197754	47.4133	
0.205078	47.2197	
0.212403	47.0536	
0.219727	46.9649	
0.227051	46.9804	
0.234375	47.1119	
0.241699	47.3661	
0.249024	47.7507	
0.256348	48.2745	
0.263672	48.9426	
0.270996	49.7478	
0.278321	50.6656	
0.285645	51.6538	
0.292969	52.6586	
0.300293	53.6239	
0.307617	54.5003	
0.314942	55.2523	
0.322266	55.8602	
0.32959	56.3206	
0.336914	56.6446	
0.344239	56.8573	
0.351563	56.9965	
0.358887	57.1108	
0.366211	57.2558	
0.373536	57.4873	
0.38086	57.8543	
0.388184	58.3923	
0.395508	59.1206	
0.402832	60.043	
0.410157	61.1499	
0.417481	62.4225	
0.424805	63.8339	
0.432129	65.3498	
0.439454	66.9285	
0.446778	68.5227	
0.454102	70.0822	
0.461426	71.5587	
0.46875	72.9109	
0.476075	74.1097	
0.483399	75.1417	
0.490723	76.0112	
0.498047	76.7392	
0.505372	77.3605	
0.512696	77.9192	
0.52002	78.4629	
0.527344	79.0383	
0.534669	79.6868	
0.541993	80.4403	
0.549317	81.3105	
0.556641	82.2775	
0.563965	83.2989	
0.57129	84.3482	
0.578614	85.4427	
0.585938	86.625	
0.593262	87.9284	
0.600587	89.3638	
0.607911	90.9255	
0.615235	92.6001	
0.622559	94.3677	
0.629883	96.1963	
0.637208	98.0345	
0.644532	99.8099	
0.651856	101.435	
0.65918	102.819	
0.666505	103.887	
0.673829	104.597	
0.681153	104.955	
0.688477	105.011	
0.695801	104.849	
0.703126	104.565	
0.71045	104.247	
0.717774	103.958	
0.725098	103.738	
0.732423	103.605	
0.739747	103.57	
0.747071	103.642	
0.754395	103.829	
0.76172	104.133	
0.769044	104.545	
0.776368	105.05	
0.783692	105.632	
0.791016	106.278	
0.798341	106.976	
0.805665	107.696	
0.812989	108.38	
0.820313	108.935	
0.827638	109.252	
0.834962	109.247	
0.842286	108.913	
0.84961	108.338	
0.856934	107.67	
0.864259	107.067	
0.871583	106.652	
0.878907	106.504	
0.886231	106.66	
0.893556	107.12	
0.90088	107.858	
0.908204	108.817	
0.915528	109.902	
0.922852	110.981	
0.930177	111.901	
0.937501	112.539	
0.944825	112.853	
0.952149	112.895	
0.959474	112.77	
0.966798	112.592	
0.974122	112.463	
0.981446	112.457	
0.988771	112.617	
0.996095	112.945	
1.00342	113.401	
1.01074	113.906	
1.01807	114.378	
1.02539	114.755	
1.03272	115.025	
1.04004	115.225	
1.04736	115.429	
1.05469	115.719	
1.06201	116.146	
1.06934	116.705	
1.07666	117.298	
1.08399	117.707	
1.09131	117.577	
1.09863	116.487	
