f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	33.6095	
0.109863	34.9966	
0.117188	36.4461	
0.124512	37.9841	
0.131836	39.6104	
0.13916	41.2812	
0.146485	42.9125	
0.153809	44.3973	
0.161133	45.6315	
0.168457	46.5406	
0.175781	47.099	
0.183106	47.3349	
0.19043	47.3182	
0.197754	47.1397	
0.205078	46.8895	
0.212403	46.641	
0.219727	46.4442	
0.227051	46.3272	
0.234375	46.3034	
0.241699	46.3806	
0.249024	46.5666	
0.256348	46.8698	
0.263672	47.2938	
0.270996	47.83	
0.278321	48.453	
0.285645	49.1213	
0.292969	49.785	
0.300293	50.3957	
0.307617	50.9159	
0.314942	51.3242	
0.322266	51.6147	
0.32959	51.7945	
0.336914	51.8801	
0.344239	51.8957	
0.351563	51.8728	
0.358887	51.8499	
0.366211	51.8706	
0.373536	51.9791	
0.38086	52.2148	
0.388184	52.6071	
0.395508	53.1723	
0.402832	53.9137	
0.410157	54.823	
0.417481	55.8828	
0.424805	57.0672	
0.432129	58.3434	
0.439454	59.6728	
0.446778	61.0137	
0.454102	62.3245	
0.461426	63.5666	
0.46875	64.7061	
0.476075	65.7159	
0.483399	66.5775	
0.490723	67.2847	
0.498047	67.8459	
0.505372	68.285	
0.512696	68.6379	
0.52002	68.9457	
0.527344	69.2463	
0.534669	69.5657	
0.541993	69.9091	
0.549317	70.2549	
0.556641	70.5621	
0.563965	70.8053	
0.57129	71.0096	
0.578614	71.2403	
0.585938	71.5568	
0.593262	71.9875	
0.600587	72.5345	
0.607911	73.1877	
0.615235	73.9347	
0.622559	74.7646	
0.629883	75.6665	
0.637208	76.6278	
0.644532	77.6324	
0.651856	78.6599	
0.65918	79.6863	
0.666505	80.6859	
0.673829	81.6344	
0.681153	82.515	
0.688477	83.3231	
0.695801	84.0697	
0.703126	84.7795	
0.71045	85.4852	
0.717774	86.2209	
0.725098	87.0145	
0.732423	87.8822	
0.739747	88.8239	
0.747071	89.8201	
0.754395	90.834	
0.76172	91.8206	
0.769044	92.743	
0.776368	93.583	
0.783692	94.3398	
0.791016	95.0205	
0.798341	95.629	
0.805665	96.1611	
0.812989	96.6046	
0.820313	96.9441	
0.827638	97.1706	
0.834962	97.2904	
0.842286	97.3297	
0.84961	97.3321	
0.856934	97.3504	
0.864259	97.437	
0.871583	97.6362	
0.878907	97.9794	
0.886231	98.4804	
0.893556	99.1317	
0.90088	99.8995	
0.908204	100.721	
0.915528	101.505	
0.922852	102.148	
0.930177	102.561	
0.937501	102.699	
0.944825	102.58	
0.952149	102.275	
0.959474	101.881	
0.966798	101.498	
0.974122	101.213	
0.981446	101.088	
0.988771	101.155	
0.996095	101.407	
1.00342	101.797	
1.01074	102.254	
1.01807	102.695	
1.02539	103.056	
1.03272	103.302	
1.04004	103.442	
1.04736	103.525	
1.05469	103.627	
1.06201	103.833	
1.06934	104.218	
1.07666	104.832	
1.08399	105.698	
1.09131	106.782	
1.09863	107.874	
