f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	31.8797	
0.109863	33.2006	
0.117188	34.5885	
0.124512	36.063	
0.131836	37.6177	
0.13916	39.206	
0.146485	40.7446	
0.153809	42.1313	
0.161133	43.2703	
0.168457	44.0979	
0.175781	44.5995	
0.183106	44.8115	
0.19043	44.8073	
0.197754	44.6768	
0.205078	44.5047	
0.212403	44.3575	
0.219727	44.2784	
0.227051	44.2912	
0.234375	44.4077	
0.241699	44.6366	
0.249024	44.9884	
0.256348	45.4743	
0.263672	46.1006	
0.270996	46.8617	
0.278321	47.7346	
0.285645	48.6802	
0.292969	49.6476	
0.300293	50.582	
0.307617	51.4324	
0.314942	52.1581	
0.322266	52.7332	
0.32959	53.1501	
0.336914	53.4206	
0.344239	53.5754	
0.351563	53.6618	
0.358887	53.7384	
0.366211	53.8693	
0.373536	54.1167	
0.38086	54.5331	
0.388184	55.1551	
0.395508	55.9996	
0.402832	57.0641	
0.410157	58.3294	
0.417481	59.7645	
0.424805	61.3303	
0.432129	62.9834	
0.439454	64.6779	
0.446778	66.3663	
0.454102	68.0008	
0.461426	69.5349	
0.46875	70.9262	
0.476075	72.1421	
0.483399	73.1654	
0.490723	73.9997	
0.498047	74.6697	
0.505372	75.2156	
0.512696	75.6853	
0.52002	76.125	
0.527344	76.5755	
0.534669	77.0736	
0.541993	77.6599	
0.549317	78.3853	
0.556641	79.3048	
0.563965	80.4547	
0.57129	81.8313	
0.578614	83.3998	
0.585938	85.1189	
0.593262	86.9518	
0.600587	88.8587	
0.607911	90.7855	
0.615235	92.6581	
0.622559	94.3853	
0.629883	95.8727	
0.637208	97.0483	
0.644532	97.8886	
0.651856	98.4253	
0.65918	98.7254	
0.666505	98.8607	
0.673829	98.8856	
0.681153	98.8322	
0.688477	98.7169	
0.695801	98.5505	
0.703126	98.3456	
0.71045	98.1192	
0.717774	97.8916	
0.725098	97.6866	
0.732423	97.5342	
0.739747	97.4739	
0.747071	97.5522	
0.754395	97.8121	
0.76172	98.2758	
0.769044	98.9359	
0.776368	99.7616	
0.783692	100.717	
0.791016	101.773	
0.798341	102.917	
0.805665	104.139	
0.812989	105.424	
0.820313	106.745	
0.827638	108.057	
0.834962	109.308	
0.842286	110.457	
0.84961	111.497	
0.856934	112.472	
0.864259	113.469	
0.871583	114.594	
0.878907	115.948	
0.886231	117.617	
0.893556	119.664	
0.90088	122.141	
0.908204	125.097	
0.915528	128.583	
0.922852	132.655	
0.930177	137.375	
0.937501	142.74	
0.944825	148.225	
0.952149	151.309	
0.959474	148.715	
0.966798	142.839	
0.974122	136.978	
0.981446	132.054	
0.988771	128.144	
0.996095	125.153	
1.00342	122.938	
1.01074	121.333	
1.01807	120.171	
1.02539	119.309	
1.03272	118.659	
1.04004	118.185	
1.04736	117.878	
1.05469	117.729	
1.06201	117.719	
1.06934	117.836	
1.07666	118.105	
1.08399	118.585	
1.09131	119.186	
1.09863	119.106	
