f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	34.5306	
0.109863	35.929	
0.117188	37.4135	
0.124512	39.0117	
0.131836	40.7195	
0.13916	42.4856	
0.146485	44.2153	
0.153809	45.7905	
0.161133	47.0978	
0.168457	48.0585	
0.175781	48.6496	
0.183106	48.9069	
0.19043	48.9108	
0.197754	48.7615	
0.205078	48.5551	
0.212403	48.367	
0.219727	48.2456	
0.227051	48.2153	
0.234375	48.285	
0.241699	48.458	
0.249024	48.7394	
0.256348	49.1361	
0.263672	49.6519	
0.270996	50.2793	
0.278321	50.9941	
0.285645	51.7555	
0.292969	52.5131	
0.300293	53.217	
0.307617	53.8276	
0.314942	54.3209	
0.322266	54.6891	
0.32959	54.9379	
0.336914	55.0833	
0.344239	55.1498	
0.351563	55.17	
0.358887	55.1838	
0.366211	55.236	
0.373536	55.3717	
0.38086	55.6304	
0.388184	56.0411	
0.395508	56.6204	
0.402832	57.3724	
0.410157	58.2908	
0.417481	59.3609	
0.424805	60.5604	
0.432129	61.8585	
0.439454	63.2172	
0.446778	64.5936	
0.454102	65.944	
0.461426	67.2278	
0.46875	68.411	
0.476075	69.4678	
0.483399	70.3823	
0.490723	71.1503	
0.498047	71.7812	
0.505372	72.2986	
0.512696	72.7381	
0.52002	73.1414	
0.527344	73.5474	
0.534669	73.9818	
0.541993	74.4439	
0.549317	74.8954	
0.556641	75.269	
0.563965	75.5198	
0.57129	75.6794	
0.578614	75.8388	
0.585938	76.081	
0.593262	76.4447	
0.600587	76.933	
0.607911	77.5342	
0.615235	78.236	
0.622559	79.0302	
0.629883	79.912	
0.637208	80.8757	
0.644532	81.9121	
0.651856	83.0058	
0.65918	84.1349	
0.666505	85.2728	
0.673829	86.3918	
0.681153	87.4689	
0.688477	88.4914	
0.695801	89.4592	
0.703126	90.3845	
0.71045	91.2861	
0.717774	92.1839	
0.725098	93.0933	
0.732423	94.0222	
0.739747	94.9687	
0.747071	95.9206	
0.754395	96.8572	
0.76172	97.7558	
0.769044	98.6023	
0.776368	99.3973	
0.783692	100.152	
0.791016	100.879	
0.798341	101.578	
0.805665	102.238	
0.812989	102.833	
0.820313	103.33	
0.827638	103.702	
0.834962	103.941	
0.842286	104.06	
0.84961	104.095	
0.856934	104.088	
0.864259	104.088	
0.871583	104.142	
0.878907	104.302	
0.886231	104.621	
0.893556	105.143	
0.90088	105.886	
0.908204	106.824	
0.915528	107.879	
0.922852	108.932	
0.930177	109.854	
0.937501	110.552	
0.944825	111	
0.952149	111.229	
0.959474	111.292	
0.966798	111.227	
0.974122	111.042	
0.981446	110.725	
0.988771	110.26	
0.996095	109.656	
1.00342	108.95	
1.01074	108.203	
1.01807	107.486	
1.02539	106.865	
1.03272	106.394	
1.04004	106.119	
1.04736	106.081	
1.05469	106.316	
1.06201	106.861	
1.06934	107.76	
1.07666	109.076	
1.08399	110.904	
1.09131	113.327	
1.09863	116.069	
